3.77895 1 3.77895 14.2804 0 1 7.55789 2.77895 6.64022 17.6997
3.78947 1 3.78947 14.3601 0 1 7.57895 2.78947 6.68006 17.8495
3.8 1 3.8 14.44 0 1 7.6 2.8 6.72 18
3.81053 1 3.81053 14.5201 0 1 7.62105 2.81053 6.76006 18.1512
3.82105 1 3.82105 14.6004 0 1 7.64211 2.82105 6.80022 18.3032
3.83158 1 3.83158 14.681 0 1 7.66316 2.83158 6.8405 18.456
3.84211 1 3.84211 14.7618 0 1 7.68421 2.84211 6.88089 18.6094
3.85263 1 3.85263 14.8428 0 1 7.70526 2.85263 6.92139 18.7636
3.86316 1 3.86316 14.924 0 1 7.72632 2.86316 6.96199 18.9186
3.87368 1 3.87368 15.0054 0 1 7.74737 2.87368 7.00271 19.0742
3.88421 1 3.88421 15.0871 0 1 7.76842 2.88421 7.04355 19.2307
3.89474 1 3.89474 15.169 0 1 7.78947 2.89474 7.08449 19.3878
3.90526 1 3.90526 15.2511 0 1 7.81053 2.90526 7.12554 19.5457
3.91579 1 3.91579 15.3334 0 1 7.83158 2.91579 7.1667 19.7043
3.92632 1 3.92632 15.416 0 1 7.85263 2.92632 7.20798 19.8637
3.93684 1 3.93684 15.4987 0 1 7.87368 2.93684 7.24936 20.0238
3.94737 1 3.94737 15.5817 0 1 7.89474 2.94737 7.29086 20.1847
3.95789 1 3.95789 15.6649 0 1 7.91579 2.95789 7.33247 20.3463
3.96842 1 3.96842 15.7484 0 1 7.93684 2.96842 7.37418 20.5086
3.97895 1 3.97895 15.832 0 1 7.95789 2.97895 7.41601 20.6717
3.98947 1 3.98947 15.9159 0 1 7.97895 2.98947 7.45795 20.8355
4 1 4 16 0 1 8 3 7.5 21
4.01053 1 4.01053 16.0843 0 1 8.02105 3.01053 7.54216 21.1689
4.02105 1 4.02105 16.1689 0 1 8.04211 3.02105 7.58443 21.3388
4.03158 1 4.03158 16.2536 0 1 8.06316 3.03158 7.62681 21.5096
4.04211 1 4.04211 16.3386 0 1 8.08421 3.04211 7.66931 21.6814
4.05263 1 4.05263 16.4238 0 1 8.10526 3.05263 7.71191 21.8541
4.06316 1 4.06316 16.5093 0 1 8.12632 3.06316 7.75463 22.0278
4.07368 1 4.07368 16.5949 0 1 8.14737 3.07368 7.79745 22.2025
4.08421 1 4.08421 16.6808 0 1 8.16842 3.08421 7.84039 22.3781
4.09474 1 4.09474 16.7669 0 1 8.18947 3.09474 7.88343 22.5547
4.10526 1 4.10526 16.8532 0 1 8.21053 3.10526 7.92659 22.7322
4.11579 1 4.11579 16.9397 0 1 8.23158 3.11579 7.96986 22.9107
4.12632 1 4.12632 17.0265 0 1 8.25263 3.12632 8.01324 23.0902
4.13684 1 4.13684 17.1135 0 1 8.27368 3.13684 8.05673 23.2706
4.14737 1 4.14737 17.2007 0 1 8.29474 3.14737 8.10033 23.452
4.15789 1 4.15789 17.2881 0 1 8.31579 3.15789 8.14404 23.6343
4.16842 1 4.16842 17.3757 0 1 8.33684 3.16842 8.18787 23.8177
4.17895 1 4.17895 17.4636 0 1 8.35789 3.17895 8.2318 24.0019
4.18947 1 4.18947 17.5517 0 1 8.37895 3.18947 8.27584 24.1871
4.2 1 4.2 17.64 0 1 8.4 3.2 8.32 24.3733
4.21053 1 4.21053 17.7285 0 1 8.42105 3.21053 8.36427 24.5605
4.22105 1 4.22105 17.8173 0 1 8.44211 3.22105 8.40864 24.7486
4.23158 1 4.23158 17.9063 0 1 8.46316 3.23158 8.45313 24.9377
4.24211 1 4.24211 17.9955 0 1 8.48421 3.24211 8.49773 25.1277
4.25263 1 4.25263 18.0849 0 1 8.50526 3.25263 8.54244 25.3187
4.26316 1 4.26316 18.1745 0 1 8.52632 3.26316 8.58726 25.5106
4.27368 1 4.27368 18.2644 0 1 8.54737 3.27368 8.63219 25.7035
4.28421 1 4.28421 18.3545 0 1 8.56842 3.28421 8.67723 25.8974
4.29474 1 4.29474 18.4448 0 1 8.58947 3.29474 8.72238 26.0922
4.30526 1 4.30526 18.5353 0 1 8.61053 3.30526 8.76765 26.288
4.31579 1 4.31579 18.626 0 1 8.63158 3.31579 8.81302 26.4848
4.32632 1 4.32632 18.717 0 1 8.65263 3.32632 8.8585 26.6825
4.33684 1 4.33684 18.8082 0 1 8.67368 3.33684 8.9041 26.8811
4.34737 1 4.34737 18.8996 0 1 8.69474 3.34737 8.94981 27.0808
4.35789 1 4.35789 18.9912 0 1 8.71579 3.35789 8.99562 27.2814
4.36842 1 4.36842 19.0831 0 1 8.73684 3.36842 9.04155 27.4829
4.37895 1 4.37895 19.1752 0 1 8.75789 3.37895 9.08759 27.6854
4.38947 1 4.38947 19.2675 0 1 8.77895 3.38947 9.13374 27.8889
4.4 1 4.4 19.36 0 1 8.8 3.4 9.18 28.0933
4.41053 1 4.41053 19.4527 0 1 8.82105 3.41053 9.22637 28.2987
4.42105 1 4.42105 19.5457 0 1 8.84211 3.42105 9.27285 28.5051
4.43158 1 4.43158 19.6389 0 1 8.86316 3.43158 9.31945 28.7124
4.44211 1 4.44211 19.7323 0 1 8.88421 3.44211 9.36615 28.9207
4.45263 1 4.45263 19.8259 0 1 8.90526 3.45263 9.41296 29.1299
4.46316 1 4.46316 19.9198 0 1 8.92632 3.46316 9.45989 29.3401
4.47368 1 4.47368 20.0139 0 1 8.94737 3.47368 9.50693 29.5512
4.48421 1 4.48421 20.1081 0 1 8.96842 3.48421 9.55407 29.7634
4.49474 1 4.49474 20.2027 0 1 8.98947 3.49474 9.60133 29.9764
4.50526 1 4.50526 20.2974 0 1 9.01053 3.50526 9.6487 30.1905
4.51579 1 4.51579 20.3924 0 1 9.03158 3.51579 9.69618 30.4055
4.52632 1 4.52632 20.4875 0 1 9.05263 3.52632 9.74377 30.6214
4.53684 1 4.53684 20.5829 0 1 9.07368 3.53684 9.79147 30.8383
4.54737 1 4.54737 20.6786 0 1 9.09474 3.54737 9.83928 31.0562
4.55789 1 4.55789 20.7744 0 1 9.11579 3.55789 9.8872 31.2751
4.56842 1 4.56842 20.8705 0 1 9.13684 3.56842 9.93524 31.4948
4.57895 1 4.57895 20.9668 0 1 9.15789 3.57895 9.98338 31.7156
4.58947 1 4.58947 21.0633 0 1 9.17895 3.58947 10.0316 31.9373
4.6 1 4.6 21.16 0 1 9.2 3.6 10.08 32.16
4.61053 1 4.61053 21.257 0 1 9.22105 3.61053 10.1285 32.3836
4.62105 1 4.62105 21.3541 0 1 9.24211 3.62105 10.1771 32.6082
4.63158 1 4.63158 21.4515 0 1 9.26316 3.63158 10.2258 32.8338
