24.2 1 1.40164 1.47344
24.25 1 1.38626 1.46281
24.3 1 1.3699 1.45108
24.35 1 1.35263 1.43827
24.4 1 1.33447 1.42442
24.45 1 1.31547 1.40957
24.5 1 1.29569 1.39373
24.55 1 1.27517 1.37696
24.6 1 1.25396 1.3593
24.65 1 1.23212 1.34079
24.7 1 1.20969 1.32146
24.75 1 1.18674 1.30138
24.8 1 1.16333 1.28059
24.85 1 1.1395 1.25914
24.9 1 1.11533 1.23707
24.95 1 1.09087 1.21446
25 1 1.06618 1.19134
25.05 1 1.04133 1.16779
25.1 1 1.01637 1.14384
25.15 1 0.991374 1.11957
25.2 1 0.966398 1.09504
25.25 1 0.941507 1.07029
25.3 1 0.916761 1.0454
25.35 1 0.892223 1.02042
25.4 1 0.867955 0.995418
25.45 1 0.844017 0.970451
25.5 1 0.820468 0.945581
25.55 1 0.797369 0.92087
25.6 1 0.774775 0.896378
25.65 1 0.752745 0.872165
25.7 1 0.731333 0.84829
25.75 1 0.710592 0.824813
25.8 1 0.690575 0.801791
25.85 1 0.671331 0.77928
25.9 1 0.652908 0.757335
25.95 1 0.635353 0.736012
26 1 0.61871 0.715362
26.05 1 0.603019 0.695437
26.1 1 0.588321 0.676284
26.15 1 0.574652 0.657953
26.2 1 0.562046 0.640487
26.25 1 0.550534 0.623929
26.3 1 0.540146 0.608322
26.35 1 0.530908 0.593703
26.4 1 0.522842 0.580108
26.45 1 0.515968 0.567571
26.5 1 0.510304 0.556123
26.55 1 0.505865 0.545792
26.6 1 0.50266 0.536604
26.65 1 0.500699 0.528581
26.7 1 0.499985 0.521744
26.75 1 0.500521 0.516109
26.8 1 0.502306 0.51169
26.85 1 0.505335 0.508498
26.9 1 0.5096 0.506541
26.95 1 0.515091 0.505824
27 1 0.521793 0.506348
27.05 1 0.529691 0.508113
27.1 1 0.538765 0.511113
27.15 1 0.548992 0.515342
27.2 1 0.560345 0.520789
27.25 1 0.572798 0.527441
27.3 1 0.586318 0.535281
27.35 1 0.600873 0.544289
27.4 1 0.616425 0.554444
27.45 1 0.632936 0.565721
27.5 1 0.650364 0.57809
27.55 1 0.668666 0.591523
27.6 1 0.687796 0.605986
27.65 1 0.707707 0.621442
27.7 1 0.728348 0.637854
27.75 1 0.749669 0.655182
27.8 1 0.771615 0.673382
27.85 1 0.794132 0.69241
27.9 1 0.817163 0.712219
27.95 1 0.840651 0.73276
28 1 0.864538 0.753982
28.05 1 0.888763 0.775833
28.1 1 0.913266 0.79826
28.15 1 0.937987 0.821206
28.2 1 0.962862 0.844617
28.25 1 0.98783 0.868434
28.3 1 1.01283 0.892598
28.35 1 1.03779 0.917051
28.4 1 1.06267 0.941732
28.45 1 1.08738 0.966581
28.5 1 1.11188 0.991537
28.55 1 1.1361 1.01654
28.6 1 1.15997 1.04152
28.65 1 1.18345 1.06643
28.7 1 1.20647 1.09121
28.75 1 1.22897 1.11578
28.8 1 1.2509 1.14009
28.85 1 1.2722 1.16409
28.9 1 1.29283 1.18771
28.95 1 1.31272 1.2109
29 1 1.33183 1.2336
29.05 1 1.35011 1.25575
29.1 1 1.36751 1.2773
29.15 1 1.384 1.2982
29.2 1 1.39952 1.3184
29.25 1 1.41405 1.33784
29.3 1 1.42754 1.35648
29.35 1 1.43997 1.37428
29.4 1 1.45129 1.39119
29.45 1 1.46149 1.40717
29.5 1 1.47053 1.42219
29.55 1 1.4784 1.43619
29.6 1 1.48507 1.44916
29.65 1 1.49053 1.46106
29.7 1 1.49476 1.47186
29.75 1 1.49776 1.48154
29.8 1 1.49951 1.49006
29.85 1 1.50001 1.49742
29.9 1 1.49927 1.50359
29.95 1 1.49727 1.50856
30 1 1.49404 1.51231
30.05 1 1.48956 1.51484
30.1 1 1.48387 1.51614
30.15 1 1.47696 1.51621
30.2 1 1.46887 1.51504
30.25 1 1.4596 1.51265
30.3 1 1.44918 1.50903
30.35 1 1.43764 1.50419
30.4 1 1.425 1.49815
